"464367025,2026-07-01T10:52:40Z,1405/04/10 14:22,برلین سابق,berlin646464,retwit,#شتران \nبر اساس گزارش فعالیت ماهانه منتهی به ۳۱ خرداد ۱۴۰۵ شرکت پالایش نفت تهران (شتران)، مهم‌ترین نکته عملکردی شرکت در دوره یک‌ماهه خرداد، کسب درآمد فروش ۶۵۰,۷۳۹,۷۱۴ میلیون ریالی و دستیابی به درآمد تجمعی ۱,۴۵۵,۳۳۹,۳۱۴ میلیون ریال از ابتدای سال مالی است؛ مقایسه این آمار با دوره مشابه سال گذشته (منتهی به ۳۱ خرداد ۱۴۰۴ که درآمد انباشته آن ۱,۰۹۵,۸۵۹,۶۰۸ میلیون ریال بوده) نشان‌دهنده رشد ۳۲.۸ درصدی در ارزش ریالی فروش کل است، هرچند که در سمت مخارج، بهای مواد اولیه داخلی خریداری شده (عمدتاً نفت خام) نیز با رشد ۵۴.۲ درصدی از ۸۷۸,۲۶۸,۱۷۳ میلیون ریال در سه ماهه نخست سال گذشته به ۱,۳۵۴,۲۳۶,۸۸۹ میلیون ریال در دوره فعلی افزایش یافته و شتاب رشد هزینه‌ها از درآمدها پیشی گرفته است؛ با توجه به اعمال نرخ تسعیر ارز جدید خرداد ۱۴۰۵، محاسبه نرخ‌های جهانی خوراک و فرآورده‌ها بر اساس فرمول‌های جدید و همچنین کسر علی‌الحساب مابه‌التفاوت وکیوم باتوم تهاتری از بهای خرید نفت خام، چشم‌انداز شتران به روند تثبیت قیمت‌های جهانی، نوسانات نرخ تسعیر ارز نیمایی و مدیریت هزینه‌های مصرف انرژی (که در سه ماهه نخست به ۲۹,۱۴۱,۳۶۳ میلیون ریال رسیده است) جهت حفظ و بهبود حاشیه سود عملیاتی بستگی خواهد داشت."
"464368043,2026-07-01T11:50:02Z,1405/04/10 15:20,کوروش,monsieur,quote,#حفاری \n\nواقعا که روی هر چی ذغال هست رو ؛ شما روسیاه کردید ...\n\nسود ۲۶ تومن ...؟؟!!!\n\nاین از تقسیم سودتون ؛ اونم که زمان‌بندی پرداخت سودتون در ششم آبان ۱۴۰۵ \n\n\n\nهر سال میگیم دریغ از پارسال 🤔"
"464368041,2026-07-01T11:50:01Z,1405/04/10 15:20,Asad,asad16825,twit,سلام وقت بخیر دوستان\n\nبا این شماره تماس بگیرید و به مدیریت صندوق اعتراض کنید.\nمن خودم زنگ زدم.  02122096132\nداخلی های\n417\n446\n423"
"464368035,2026-07-01T11:49:54Z,1405/04/10 15:19,غریبه,gharibeh1400,twit,#وخاور \nجالبه بانک سامان هم ۱۲۰ امسال سود ساخته الان قیمتش رفته بالای ۶۰۰ . الان تو کدال اطلاعیه برگزاری مجمع هم اومد.\nیعنی امیدی هست تا قبل از مجمع قیمت این سهم هم که حدود ۱۲۰ ساخته تا ۶۰۰ بکشه بالا؟"
"464367077,2026-07-01T10:55:00Z,1405/04/10 14:25,امیدوار,saharnobari,retwit,#شبریز  بازم پالایشی ها خوش درخشیدند اونم در روز غیبت بزرگ پالایشی ها . قطعا بازگشایی خوب شپنا انرژی مضاعفی به این گروه خواهد داد . به زودی هم که یکی یکی مجمع خواهند داشت و توزیع سود خوب و بعدش بازگشایی عالی ."
"464367998,2026-07-01T11:47:34Z,1405/04/10 15:17,فرخ فرهمند,masoudforouhar,twit,#فزر      فزر تو نیمه اول سال مالی جاری حدود 1500 ساخته. چه چیزی باعث میشه تو نیمسال مالی باقی مونده حداقل همینقدر نسازه؟ فزر فروشش خطی نیست که خطی دنبال کنی. قیمت دلار اواخر پاییز  امسال و قیمت انس به سمت پایان سال 2026 همین اعداده به نظرتون؟ البته که عدم قطعیت گاهی تحلیل رو میبره رو هوا اما عدم قطعیت هم دودوتا چهارتا داره!  #فزر"
"464367980,2026-07-01T11:46:40Z,1405/04/10 15:16,Mohsenz,mums,twit,#وسکرمان \n۱۰۰۰ تومان بازگشایی بشود خوباست"
"464367963,2026-07-01T11:46:11Z,1405/04/10 15:16,Ali,a4671369a,twit,#وساپا \nفروشندگان حسابی به زودی زود نقره داغ خواهند شد\n\nخبر های جدید در راه هست"
"464367959,2026-07-01T11:46:07Z,1405/04/10 15:16,مجید ح,nima50,twit,#کارام صف خرید سوم از روز اعلام"
"464367954,2026-07-01T11:45:27Z,1405/04/10 15:15,Hamed,hamed4041,twit,#خرینگ \n\n🚀🔥 خرینگ؛ گزارش ماهانه‌ای که بوی «شروع یک حرکت بزرگ» می‌دهد بعضی گزارش‌ها فقط عددن…\n\nاما بعضی گزارش‌ها فریاد می‌زنن که پشت پرده شرکت یک اتفاق جدی افتاده.\nگزارش خرینگ دقیقاً از همین دسته دومه.فروش ۵,۳۴۹ میلیارد ریالی در یک ماه؟\nاون هم با رشد ۵۹٪ نسبت به سال قبل؟\nراه اندازی خط ۳ رینگ سنگین با حاشیه سود بالا ، این یعنی شرکت نه‌تنها در رکود بازار خودرو افت نکرده، بلکه شتاب گرفته…\nو این شتاب معمولاً اولین جرقه‌ی یک روند بزرگه\nبزودی فروش ماهانه به ۱ همت خواهد رسید \nمارکت شرکت چند ؟ ۱ همت !!!!!!!!\nعرضه اولیه رانیز تازه وارد بورسی که فعالیتش رینگ اسپورت است ۱۱ همت 😑\n\nاین‌مطالب سیگنال خرید و فروش نیست ⛔️"
